,onetsoc_code,element_id,scale_id,data_value
45999,39-5093.00,4.A.4.c.2_LV,LV,1.9
46000,39-5093.00,4.A.4.c.3_IM,IM,2.12
46001,39-5093.00,4.A.4.c.3_LV,LV,2.0
46002,39-5094.00,4.A.1.a.1_IM,IM,3.6
46003,39-5094.00,4.A.1.a.1_LV,LV,3.12
46004,39-5094.00,4.A.1.a.2_IM,IM,2.89
46005,39-5094.00,4.A.1.a.2_LV,LV,3.52
46006,39-5094.00,4.A.1.b.1_IM,IM,3.01
46007,39-5094.00,4.A.1.b.1_LV,LV,2.47
46008,39-5094.00,4.A.1.b.2_IM,IM,2.54
46009,39-5094.00,4.A.1.b.2_LV,LV,2.84
46010,39-5094.00,4.A.1.b.3_IM,IM,2.34
46011,39-5094.00,4.A.1.b.3_LV,LV,2.07
46012,39-5094.00,4.A.2.a.1_IM,IM,2.84
46013,39-5094.00,4.A.2.a.1_LV,LV,2.03
46014,39-5094.00,4.A.2.a.2_IM,IM,2.06
46015,39-5094.00,4.A.2.a.2_LV,LV,2.26
46016,39-5094.00,4.A.2.a.3_IM,IM,2.83
46017,39-5094.00,4.A.2.a.3_LV,LV,2.45
46018,39-5094.00,4.A.2.a.4_IM,IM,2.5700000000000003
46019,39-5094.00,4.A.2.a.4_LV,LV,2.25
46020,39-5094.00,4.A.2.b.1_IM,IM,3.42
46021,39-5094.00,4.A.2.b.1_LV,LV,3.23
46022,39-5094.00,4.A.2.b.2_IM,IM,3.71
46023,39-5094.00,4.A.2.b.2_LV,LV,3.99
46024,39-5094.00,4.A.2.b.3_IM,IM,3.24
46025,39-5094.00,4.A.2.b.3_LV,LV,3.9699999999999998
46026,39-5094.00,4.A.2.b.4_IM,IM,2.05
46027,39-5094.00,4.A.2.b.4_LV,LV,1.46
46028,39-5094.00,4.A.2.b.5_IM,IM,2.9
46029,39-5094.00,4.A.2.b.5_LV,LV,2.98
46030,39-5094.00,4.A.2.b.6_IM,IM,2.66
46031,39-5094.00,4.A.2.b.6_LV,LV,3.38
46032,39-5094.00,4.A.3.a.1_IM,IM,3.54
46033,39-5094.00,4.A.3.a.1_LV,LV,3.02
46034,39-5094.00,4.A.3.a.2_IM,IM,3.5300000000000002
46035,39-5094.00,4.A.3.a.2_LV,LV,4.54
46036,39-5094.00,4.A.3.a.3_IM,IM,2.55
46037,39-5094.00,4.A.3.a.3_LV,LV,2.17
46038,39-5094.00,4.A.3.a.4_IM,IM,1.54
46039,39-5094.00,4.A.3.a.4_LV,LV,0.32
46040,39-5094.00,4.A.3.b.1_IM,IM,2.19
46041,39-5094.00,4.A.3.b.1_LV,LV,1.02
46042,39-5094.00,4.A.3.b.2_IM,IM,1.07
46043,39-5094.00,4.A.3.b.2_LV,LV,0.12
46044,39-5094.00,4.A.3.b.4_IM,IM,1.33
46045,39-5094.00,4.A.3.b.4_LV,LV,0.59
46046,39-5094.00,4.A.3.b.5_IM,IM,1.33
46047,39-5094.00,4.A.3.b.5_LV,LV,0.66
46048,39-5094.00,4.A.3.b.6_IM,IM,2.21
46049,39-5094.00,4.A.3.b.6_LV,LV,1.6600000000000001
46050,39-5094.00,4.A.4.a.1_IM,IM,2.74
46051,39-5094.00,4.A.4.a.1_LV,LV,1.76
46052,39-5094.00,4.A.4.a.2_IM,IM,2.05
46053,39-5094.00,4.A.4.a.2_LV,LV,2.37
46054,39-5094.00,4.A.4.a.3_IM,IM,2.43
46055,39-5094.00,4.A.4.a.3_LV,LV,2.66
46056,39-5094.00,4.A.4.a.4_IM,IM,3.79
46057,39-5094.00,4.A.4.a.4_LV,LV,4.79
46058,39-5094.00,4.A.4.a.5_IM,IM,3.84
46059,39-5094.00,4.A.4.a.5_LV,LV,4.54
46060,39-5094.00,4.A.4.a.6_IM,IM,3.7199999999999998
46061,39-5094.00,4.A.4.a.6_LV,LV,3.74
46062,39-5094.00,4.A.4.a.7_IM,IM,2.89
46063,39-5094.00,4.A.4.a.7_LV,LV,3.27
46064,39-5094.00,4.A.4.a.8_IM,IM,4.7
46065,39-5094.00,4.A.4.a.8_LV,LV,5.13
46066,39-5094.00,4.A.4.b.1_IM,IM,2.7
46067,39-5094.00,4.A.4.b.1_LV,LV,3.31
46068,39-5094.00,4.A.4.b.2_IM,IM,2.67
46069,39-5094.00,4.A.4.b.2_LV,LV,2.16
46070,39-5094.00,4.A.4.b.3_IM,IM,2.77
46071,39-5094.00,4.A.4.b.3_LV,LV,2.39
46072,39-5094.00,4.A.4.b.4_IM,IM,1.88
46073,39-5094.00,4.A.4.b.4_LV,LV,1.44
46074,39-5094.00,4.A.4.b.5_IM,IM,2.7199999999999998
46075,39-5094.00,4.A.4.b.5_LV,LV,2.95
46076,39-5094.00,4.A.4.b.6_IM,IM,3.2
46077,39-5094.00,4.A.4.b.6_LV,LV,3.14
46078,39-5094.00,4.A.4.c.1_IM,IM,1.9500000000000002
46079,39-5094.00,4.A.4.c.1_LV,LV,1.88
46080,39-5094.00,4.A.4.c.2_IM,IM,1.79
46081,39-5094.00,4.A.4.c.2_LV,LV,1.33
46082,39-5094.00,4.A.4.c.3_IM,IM,1.54
46083,39-5094.00,4.A.4.c.3_LV,LV,1.27
46084,39-6011.00,4.A.1.a.1_IM,IM,4.22
46085,39-6011.00,4.A.1.a.1_LV,LV,4.51
46086,39-6011.00,4.A.1.a.2_IM,IM,3.37
46087,39-6011.00,4.A.1.a.2_LV,LV,4.28
46088,39-6011.00,4.A.1.b.1_IM,IM,3.98
46089,39-6011.00,4.A.1.b.1_LV,LV,4.45
46090,39-6011.00,4.A.1.b.2_IM,IM,4.03
46091,39-6011.00,4.A.1.b.2_LV,LV,3.89
46092,39-6011.00,4.A.1.b.3_IM,IM,2.83
46093,39-6011.00,4.A.1.b.3_LV,LV,2.62
46094,39-6011.00,4.A.2.a.1_IM,IM,3.43
46095,39-6011.00,4.A.2.a.1_LV,LV,3.58
46096,39-6011.00,4.A.2.a.2_IM,IM,3.4
46097,39-6011.00,4.A.2.a.2_LV,LV,3.41
46098,39-6011.00,4.A.2.a.3_IM,IM,3.2
46099,39-6011.00,4.A.2.a.3_LV,LV,2.9699999999999998
46100,39-6011.00,4.A.2.a.4_IM,IM,2.92
46101,39-6011.00,4.A.2.a.4_LV,LV,2.62
46102,39-6011.00,4.A.2.b.1_IM,IM,3.59
46103,39-6011.00,4.A.2.b.1_LV,LV,3.84
46104,39-6011.00,4.A.2.b.2_IM,IM,2.89
46105,39-6011.00,4.A.2.b.2_LV,LV,2.93
46106,39-6011.00,4.A.2.b.3_IM,IM,3.38
46107,39-6011.00,4.A.2.b.3_LV,LV,3.54
46108,39-6011.00,4.A.2.b.4_IM,IM,2.56
46109,39-6011.00,4.A.2.b.4_LV,LV,2.54
46110,39-6011.00,4.A.2.b.5_IM,IM,3.48
46111,39-6011.00,4.A.2.b.5_LV,LV,3.7
46112,39-6011.00,4.A.2.b.6_IM,IM,3.34
46113,39-6011.00,4.A.2.b.6_LV,LV,3.55
46114,39-6011.00,4.A.3.a.1_IM,IM,3.86
46115,39-6011.00,4.A.3.a.1_LV,LV,4.7
46116,39-6011.00,4.A.3.a.2_IM,IM,4.35
46117,39-6011.00,4.A.3.a.2_LV,LV,6.2
46118,39-6011.00,4.A.3.a.3_IM,IM,3.51
46119,39-6011.00,4.A.3.a.3_LV,LV,4.18
46120,39-6011.00,4.A.3.a.4_IM,IM,4.27
46121,39-6011.00,4.A.3.a.4_LV,LV,3.76
46122,39-6011.00,4.A.3.b.1_IM,IM,3.17
46123,39-6011.00,4.A.3.b.1_LV,LV,2.37
46124,39-6011.00,4.A.3.b.2_IM,IM,1.65
46125,39-6011.00,4.A.3.b.2_LV,LV,1.45
46126,39-6011.00,4.A.3.b.4_IM,IM,2.64
46127,39-6011.00,4.A.3.b.4_LV,LV,2.88
46128,39-6011.00,4.A.3.b.5_IM,IM,1.9
46129,39-6011.00,4.A.3.b.5_LV,LV,1.27
46130,39-6011.00,4.A.3.b.6_IM,IM,3.38
46131,39-6011.00,4.A.3.b.6_LV,LV,3.41
46132,39-6011.00,4.A.4.a.1_IM,IM,2.84
46133,39-6011.00,4.A.4.a.1_LV,LV,2.2
46134,39-6011.00,4.A.4.a.2_IM,IM,3.9
46135,39-6011.00,4.A.4.a.2_LV,LV,4.09
46136,39-6011.00,4.A.4.a.3_IM,IM,3.8
46137,39-6011.00,4.A.4.a.3_LV,LV,3.86
46138,39-6011.00,4.A.4.a.4_IM,IM,3.52
46139,39-6011.00,4.A.4.a.4_LV,LV,4.47
46140,39-6011.00,4.A.4.a.5_IM,IM,4.08
46141,39-6011.00,4.A.4.a.5_LV,LV,4.75
46142,39-6011.00,4.A.4.a.6_IM,IM,3.2
46143,39-6011.00,4.A.4.a.6_LV,LV,3.11
46144,39-6011.00,4.A.4.a.7_IM,IM,3.09
46145,39-6011.00,4.A.4.a.7_LV,LV,3.67
46146,39-6011.00,4.A.4.a.8_IM,IM,4.68
46147,39-6011.00,4.A.4.a.8_LV,LV,5.19
46148,39-6011.00,4.A.4.b.1_IM,IM,3.02
46149,39-6011.00,4.A.4.b.1_LV,LV,3.17
46150,39-6011.00,4.A.4.b.2_IM,IM,3.29
46151,39-6011.00,4.A.4.b.2_LV,LV,3.39
46152,39-6011.00,4.A.4.b.3_IM,IM,3.26
46153,39-6011.00,4.A.4.b.3_LV,LV,3.5300000000000002
46154,39-6011.00,4.A.4.b.4_IM,IM,2.69
46155,39-6011.00,4.A.4.b.4_LV,LV,2.45
46156,39-6011.00,4.A.4.b.5_IM,IM,3.3
46157,39-6011.00,4.A.4.b.5_LV,LV,3.61
46158,39-6011.00,4.A.4.b.6_IM,IM,3.23
46159,39-6011.00,4.A.4.b.6_LV,LV,3.49
46160,39-6011.00,4.A.4.c.1_IM,IM,2.52
46161,39-6011.00,4.A.4.c.1_LV,LV,2.39
46162,39-6011.00,4.A.4.c.2_IM,IM,2.36
46163,39-6011.00,4.A.4.c.2_LV,LV,2.01
46164,39-6011.00,4.A.4.c.3_IM,IM,2.58
46165,39-6011.00,4.A.4.c.3_LV,LV,2.74
46166,39-6012.00,4.A.1.a.1_IM,IM,4.73
46167,39-6012.00,4.A.1.a.1_LV,LV,4.65
46168,39-6012.00,4.A.1.a.2_IM,IM,2.68
46169,39-6012.00,4.A.1.a.2_LV,LV,2.7
46170,39-6012.00,4.A.1.b.1_IM,IM,3.52
46171,39-6012.00,4.A.1.b.1_LV,LV,3.35
46172,39-6012.00,4.A.1.b.2_IM,IM,1.97
46173,39-6012.00,4.A.1.b.2_LV,LV,1.6099999999999999
46174,39-6012.00,4.A.1.b.3_IM,IM,2.71
46175,39-6012.00,4.A.1.b.3_LV,LV,2.23
46176,39-6012.00,4.A.2.a.1_IM,IM,3.9699999999999998
46177,39-6012.00,4.A.2.a.1_LV,LV,3.9
46178,39-6012.00,4.A.2.a.2_IM,IM,3.55
46179,39-6012.00,4.A.2.a.2_LV,LV,3.55
46180,39-6012.00,4.A.2.a.3_IM,IM,3.0
46181,39-6012.00,4.A.2.a.3_LV,LV,3.29
46182,39-6012.00,4.A.2.a.4_IM,IM,2.94
46183,39-6012.00,4.A.2.a.4_LV,LV,2.87
46184,39-6012.00,4.A.2.b.1_IM,IM,4.19
46185,39-6012.00,4.A.2.b.1_LV,LV,4.16
46186,39-6012.00,4.A.2.b.2_IM,IM,3.9
46187,39-6012.00,4.A.2.b.2_LV,LV,4.1
46188,39-6012.00,4.A.2.b.3_IM,IM,3.81
46189,39-6012.00,4.A.2.b.3_LV,LV,3.87
46190,39-6012.00,4.A.2.b.4_IM,IM,2.5
46191,39-6012.00,4.A.2.b.4_LV,LV,2.47
46192,39-6012.00,4.A.2.b.5_IM,IM,4.1
46193,39-6012.00,4.A.2.b.5_LV,LV,4.43
46194,39-6012.00,4.A.2.b.6_IM,IM,4.4
46195,39-6012.00,4.A.2.b.6_LV,LV,5.77
46196,39-6012.00,4.A.3.a.1_IM,IM,2.27
46197,39-6012.00,4.A.3.a.1_LV,LV,2.27
46198,39-6012.00,4.A.3.a.2_IM,IM,2.58
46199,39-6012.00,4.A.3.a.2_LV,LV,3.23
46200,39-6012.00,4.A.3.a.3_IM,IM,1.65
46201,39-6012.00,4.A.3.a.3_LV,LV,1.03
46202,39-6012.00,4.A.3.a.4_IM,IM,1.8399999999999999
46203,39-6012.00,4.A.3.a.4_LV,LV,0.9400000000000001
46204,39-6012.00,4.A.3.b.1_IM,IM,4.13
46205,39-6012.00,4.A.3.b.1_LV,LV,3.65
46206,39-6012.00,4.A.3.b.2_IM,IM,1.17
46207,39-6012.00,4.A.3.b.2_LV,LV,0.3
46208,39-6012.00,4.A.3.b.4_IM,IM,1.1
46209,39-6012.00,4.A.3.b.4_LV,LV,0.2
46210,39-6012.00,4.A.3.b.5_IM,IM,1.37
46211,39-6012.00,4.A.3.b.5_LV,LV,0.77
46212,39-6012.00,4.A.3.b.6_IM,IM,3.43
46213,39-6012.00,4.A.3.b.6_LV,LV,2.9699999999999998
46214,39-6012.00,4.A.4.a.1_IM,IM,2.9699999999999998
46215,39-6012.00,4.A.4.a.1_LV,LV,2.39
46216,39-6012.00,4.A.4.a.2_IM,IM,4.13
46217,39-6012.00,4.A.4.a.2_LV,LV,4.1
46218,39-6012.00,4.A.4.a.3_IM,IM,4.33
46219,39-6012.00,4.A.4.a.3_LV,LV,4.8
46220,39-6012.00,4.A.4.a.4_IM,IM,4.61
46221,39-6012.00,4.A.4.a.4_LV,LV,5.48
46222,39-6012.00,4.A.4.a.5_IM,IM,3.77
46223,39-6012.00,4.A.4.a.5_LV,LV,4.42
46224,39-6012.00,4.A.4.a.6_IM,IM,2.81
46225,39-6012.00,4.A.4.a.6_LV,LV,3.26
46226,39-6012.00,4.A.4.a.7_IM,IM,3.39
46227,39-6012.00,4.A.4.a.7_LV,LV,4.03
46228,39-6012.00,4.A.4.a.8_IM,IM,4.45
46229,39-6012.00,4.A.4.a.8_LV,LV,4.84
46230,39-6012.00,4.A.4.b.1_IM,IM,3.58
46231,39-6012.00,4.A.4.b.1_LV,LV,4.19
46232,39-6012.00,4.A.4.b.2_IM,IM,3.1
46233,39-6012.00,4.A.4.b.2_LV,LV,2.9
46234,39-6012.00,4.A.4.b.3_IM,IM,3.03
46235,39-6012.00,4.A.4.b.3_LV,LV,3.13
46236,39-6012.00,4.A.4.b.4_IM,IM,3.32
46237,39-6012.00,4.A.4.b.4_LV,LV,3.71
46238,39-6012.00,4.A.4.b.5_IM,IM,3.16
46239,39-6012.00,4.A.4.b.5_LV,LV,3.84
46240,39-6012.00,4.A.4.b.6_IM,IM,3.0
46241,39-6012.00,4.A.4.b.6_LV,LV,3.67
46242,39-6012.00,4.A.4.c.1_IM,IM,4.13
46243,39-6012.00,4.A.4.c.1_LV,LV,4.13
46244,39-6012.00,4.A.4.c.2_IM,IM,2.55
46245,39-6012.00,4.A.4.c.2_LV,LV,3.23
46246,39-6012.00,4.A.4.c.3_IM,IM,2.93
46247,39-6012.00,4.A.4.c.3_LV,LV,3.27
46248,39-7011.00,4.A.1.a.1_IM,IM,3.58
46249,39-7011.00,4.A.1.a.1_LV,LV,3.62
46250,39-7011.00,4.A.1.a.2_IM,IM,2.63
46251,39-7011.00,4.A.1.a.2_LV,LV,2.85
46252,39-7011.00,4.A.1.b.1_IM,IM,3.34
46253,39-7011.00,4.A.1.b.1_LV,LV,3.42
46254,39-7011.00,4.A.1.b.2_IM,IM,2.27
46255,39-7011.00,4.A.1.b.2_LV,LV,1.99
46256,39-7011.00,4.A.1.b.3_IM,IM,2.14
46257,39-7011.00,4.A.1.b.3_LV,LV,1.94
46258,39-7011.00,4.A.2.a.1_IM,IM,2.89
46259,39-7011.00,4.A.2.a.1_LV,LV,2.7199999999999998
46260,39-7011.00,4.A.2.a.2_IM,IM,2.91
46261,39-7011.00,4.A.2.a.2_LV,LV,3.02
46262,39-7011.00,4.A.2.a.3_IM,IM,2.2800000000000002
46263,39-7011.00,4.A.2.a.3_LV,LV,2.04
46264,39-7011.00,4.A.2.a.4_IM,IM,2.39
46265,39-7011.00,4.A.2.a.4_LV,LV,2.35
46266,39-7011.00,4.A.2.b.1_IM,IM,2.62
46267,39-7011.00,4.A.2.b.1_LV,LV,2.69
46268,39-7011.00,4.A.2.b.2_IM,IM,3.31
46269,39-7011.00,4.A.2.b.2_LV,LV,3.58
46270,39-7011.00,4.A.2.b.3_IM,IM,3.14
46271,39-7011.00,4.A.2.b.3_LV,LV,3.34
46272,39-7011.00,4.A.2.b.4_IM,IM,2.3
46273,39-7011.00,4.A.2.b.4_LV,LV,2.2
46274,39-7011.00,4.A.2.b.5_IM,IM,3.06
46275,39-7011.00,4.A.2.b.5_LV,LV,3.3
46276,39-7011.00,4.A.2.b.6_IM,IM,3.1
46277,39-7011.00,4.A.2.b.6_LV,LV,3.66
46278,39-7011.00,4.A.3.a.1_IM,IM,2.77
46279,39-7011.00,4.A.3.a.1_LV,LV,3.09
46280,39-7011.00,4.A.3.a.2_IM,IM,2.33
46281,39-7011.00,4.A.3.a.2_LV,LV,2.7800000000000002
46282,39-7011.00,4.A.3.a.3_IM,IM,2.15
46283,39-7011.00,4.A.3.a.3_LV,LV,1.81
46284,39-7011.00,4.A.3.a.4_IM,IM,1.74
46285,39-7011.00,4.A.3.a.4_LV,LV,1.33
46286,39-7011.00,4.A.3.b.1_IM,IM,2.55
46287,39-7011.00,4.A.3.b.1_LV,LV,2.05
46288,39-7011.00,4.A.3.b.2_IM,IM,1.22
46289,39-7011.00,4.A.3.b.2_LV,LV,0.39
46290,39-7011.00,4.A.3.b.4_IM,IM,1.38
46291,39-7011.00,4.A.3.b.4_LV,LV,0.64
46292,39-7011.00,4.A.3.b.5_IM,IM,1.54
46293,39-7011.00,4.A.3.b.5_LV,LV,0.75
46294,39-7011.00,4.A.3.b.6_IM,IM,2.36
46295,39-7011.00,4.A.3.b.6_LV,LV,2.12
46296,39-7011.00,4.A.4.a.1_IM,IM,3.07
46297,39-7011.00,4.A.4.a.1_LV,LV,3.29
46298,39-7011.00,4.A.4.a.2_IM,IM,3.44
46299,39-7011.00,4.A.4.a.2_LV,LV,3.66
46300,39-7011.00,4.A.4.a.3_IM,IM,3.48
46301,39-7011.00,4.A.4.a.3_LV,LV,4.06
46302,39-7011.00,4.A.4.a.4_IM,IM,3.55
46303,39-7011.00,4.A.4.a.4_LV,LV,4.26
46304,39-7011.00,4.A.4.a.5_IM,IM,2.79
46305,39-7011.00,4.A.4.a.5_LV,LV,3.09
46306,39-7011.00,4.A.4.a.6_IM,IM,2.58
46307,39-7011.00,4.A.4.a.6_LV,LV,2.5
46308,39-7011.00,4.A.4.a.7_IM,IM,2.47
46309,39-7011.00,4.A.4.a.7_LV,LV,2.5700000000000003
46310,39-7011.00,4.A.4.a.8_IM,IM,4.09
46311,39-7011.00,4.A.4.a.8_LV,LV,4.88
46312,39-7011.00,4.A.4.b.1_IM,IM,2.74
46313,39-7011.00,4.A.4.b.1_LV,LV,3.01
46314,39-7011.00,4.A.4.b.2_IM,IM,2.38
46315,39-7011.00,4.A.4.b.2_LV,LV,2.24
46316,39-7011.00,4.A.4.b.3_IM,IM,3.1
46317,39-7011.00,4.A.4.b.3_LV,LV,3.01
46318,39-7011.00,4.A.4.b.4_IM,IM,2.05
46319,39-7011.00,4.A.4.b.4_LV,LV,1.85
46320,39-7011.00,4.A.4.b.5_IM,IM,2.37
46321,39-7011.00,4.A.4.b.5_LV,LV,2.41
46322,39-7011.00,4.A.4.b.6_IM,IM,2.04
46323,39-7011.00,4.A.4.b.6_LV,LV,1.8
46324,39-7011.00,4.A.4.c.1_IM,IM,2.13
46325,39-7011.00,4.A.4.c.1_LV,LV,1.5899999999999999
46326,39-7011.00,4.A.4.c.2_IM,IM,1.9300000000000002
46327,39-7011.00,4.A.4.c.2_LV,LV,1.79
46328,39-7011.00,4.A.4.c.3_IM,IM,1.85
46329,39-7011.00,4.A.4.c.3_LV,LV,1.47
46330,39-7012.00,4.A.1.a.1_IM,IM,4.44
46331,39-7012.00,4.A.1.a.1_LV,LV,3.59
46332,39-7012.00,4.A.1.a.2_IM,IM,3.35
46333,39-7012.00,4.A.1.a.2_LV,LV,2.19
46334,39-7012.00,4.A.1.b.1_IM,IM,3.42
46335,39-7012.00,4.A.1.b.1_LV,LV,2.81
46336,39-7012.00,4.A.1.b.2_IM,IM,2.11
46337,39-7012.00,4.A.1.b.2_LV,LV,1.4100000000000001
46338,39-7012.00,4.A.1.b.3_IM,IM,2.83
46339,39-7012.00,4.A.1.b.3_LV,LV,2.19
46340,39-7012.00,4.A.2.a.1_IM,IM,3.58
46341,39-7012.00,4.A.2.a.1_LV,LV,3.86
46342,39-7012.00,4.A.2.a.2_IM,IM,2.93
46343,39-7012.00,4.A.2.a.2_LV,LV,3.34
46344,39-7012.00,4.A.2.a.3_IM,IM,2.13
46345,39-7012.00,4.A.2.a.3_LV,LV,1.52
46346,39-7012.00,4.A.2.a.4_IM,IM,2.16
46347,39-7012.00,4.A.2.a.4_LV,LV,2.4
46348,39-7012.00,4.A.2.b.1_IM,IM,3.3
46349,39-7012.00,4.A.2.b.1_LV,LV,3.71
46350,39-7012.00,4.A.2.b.2_IM,IM,3.29
46351,39-7012.00,4.A.2.b.2_LV,LV,3.71
46352,39-7012.00,4.A.2.b.3_IM,IM,2.94
46353,39-7012.00,4.A.2.b.3_LV,LV,3.26
46354,39-7012.00,4.A.2.b.4_IM,IM,2.63
46355,39-7012.00,4.A.2.b.4_LV,LV,2.12
46356,39-7012.00,4.A.2.b.5_IM,IM,2.9
46357,39-7012.00,4.A.2.b.5_LV,LV,2.89
46358,39-7012.00,4.A.2.b.6_IM,IM,3.36
46359,39-7012.00,4.A.2.b.6_LV,LV,4.69
46360,39-7012.00,4.A.3.a.1_IM,IM,1.9
46361,39-7012.00,4.A.3.a.1_LV,LV,1.72
46362,39-7012.00,4.A.3.a.2_IM,IM,2.13
46363,39-7012.00,4.A.3.a.2_LV,LV,2.42
46364,39-7012.00,4.A.3.a.3_IM,IM,2.15
46365,39-7012.00,4.A.3.a.3_LV,LV,1.53
46366,39-7012.00,4.A.3.a.4_IM,IM,2.15
46367,39-7012.00,4.A.3.a.4_LV,LV,1.87
46368,39-7012.00,4.A.3.b.1_IM,IM,3.46
46369,39-7012.00,4.A.3.b.1_LV,LV,2.84
46370,39-7012.00,4.A.3.b.2_IM,IM,1.47
46371,39-7012.00,4.A.3.b.2_LV,LV,0.7000000000000001
46372,39-7012.00,4.A.3.b.4_IM,IM,1.82
46373,39-7012.00,4.A.3.b.4_LV,LV,1.94
46374,39-7012.00,4.A.3.b.5_IM,IM,1.57
46375,39-7012.00,4.A.3.b.5_LV,LV,1.71
46376,39-7012.00,4.A.3.b.6_IM,IM,2.45
46377,39-7012.00,4.A.3.b.6_LV,LV,1.8399999999999999
46378,39-7012.00,4.A.4.a.1_IM,IM,2.34
46379,39-7012.00,4.A.4.a.1_LV,LV,1.94
46380,39-7012.00,4.A.4.a.2_IM,IM,3.58
46381,39-7012.00,4.A.4.a.2_LV,LV,4.14
46382,39-7012.00,4.A.4.a.3_IM,IM,4.01
46383,39-7012.00,4.A.4.a.3_LV,LV,4.57
46384,39-7012.00,4.A.4.a.4_IM,IM,4.23
46385,39-7012.00,4.A.4.a.4_LV,LV,5.31
46386,39-7012.00,4.A.4.a.5_IM,IM,2.76
46387,39-7012.00,4.A.4.a.5_LV,LV,3.74
46388,39-7012.00,4.A.4.a.6_IM,IM,3.75
46389,39-7012.00,4.A.4.a.6_LV,LV,4.59
46390,39-7012.00,4.A.4.a.7_IM,IM,2.86
46391,39-7012.00,4.A.4.a.7_LV,LV,3.04
46392,39-7012.00,4.A.4.a.8_IM,IM,4.2
46393,39-7012.00,4.A.4.a.8_LV,LV,4.46
46394,39-7012.00,4.A.4.b.1_IM,IM,2.7800000000000002
46395,39-7012.00,4.A.4.b.1_LV,LV,3.02
46396,39-7012.00,4.A.4.b.2_IM,IM,2.8200000000000003
46397,39-7012.00,4.A.4.b.2_LV,LV,2.67
46398,39-7012.00,4.A.4.b.3_IM,IM,2.39
46399,39-7012.00,4.A.4.b.3_LV,LV,2.2800000000000002
46400,39-7012.00,4.A.4.b.4_IM,IM,3.03
46401,39-7012.00,4.A.4.b.4_LV,LV,3.87
46402,39-7012.00,4.A.4.b.5_IM,IM,2.9
46403,39-7012.00,4.A.4.b.5_LV,LV,3.2
46404,39-7012.00,4.A.4.b.6_IM,IM,2.79
46405,39-7012.00,4.A.4.b.6_LV,LV,3.62
46406,39-7012.00,4.A.4.c.1_IM,IM,3.47
46407,39-7012.00,4.A.4.c.1_LV,LV,2.75
46408,39-7012.00,4.A.4.c.2_IM,IM,1.73
46409,39-7012.00,4.A.4.c.2_LV,LV,2.1
46410,39-7012.00,4.A.4.c.3_IM,IM,2.76
46411,39-7012.00,4.A.4.c.3_LV,LV,3.16
46412,39-9011.00,4.A.1.a.1_IM,IM,3.59
46413,39-9011.00,4.A.1.a.1_LV,LV,2.61
46414,39-9011.00,4.A.1.a.2_IM,IM,3.21
46415,39-9011.00,4.A.1.a.2_LV,LV,3.35
46416,39-9011.00,4.A.1.b.1_IM,IM,3.31
46417,39-9011.00,4.A.1.b.1_LV,LV,3.02
46418,39-9011.00,4.A.1.b.2_IM,IM,3.1
46419,39-9011.00,4.A.1.b.2_LV,LV,2.31
46420,39-9011.00,4.A.1.b.3_IM,IM,2.11
46421,39-9011.00,4.A.1.b.3_LV,LV,1.53
46422,39-9011.00,4.A.2.a.1_IM,IM,2.8
46423,39-9011.00,4.A.2.a.1_LV,LV,2.7800000000000002
46424,39-9011.00,4.A.2.a.2_IM,IM,2.96
46425,39-9011.00,4.A.2.a.2_LV,LV,1.96
46426,39-9011.00,4.A.2.a.3_IM,IM,3.18
46427,39-9011.00,4.A.2.a.3_LV,LV,2.48
46428,39-9011.00,4.A.2.a.4_IM,IM,2.37
46429,39-9011.00,4.A.2.a.4_LV,LV,1.76
46430,39-9011.00,4.A.2.b.1_IM,IM,3.86
46431,39-9011.00,4.A.2.b.1_LV,LV,3.05
46432,39-9011.00,4.A.2.b.2_IM,IM,3.71
46433,39-9011.00,4.A.2.b.2_LV,LV,3.6
46434,39-9011.00,4.A.2.b.3_IM,IM,3.11
46435,39-9011.00,4.A.2.b.3_LV,LV,3.27
46436,39-9011.00,4.A.2.b.4_IM,IM,3.15
46437,39-9011.00,4.A.2.b.4_LV,LV,2.7199999999999998
46438,39-9011.00,4.A.2.b.5_IM,IM,3.08
46439,39-9011.00,4.A.2.b.5_LV,LV,2.43
46440,39-9011.00,4.A.2.b.6_IM,IM,3.42
46441,39-9011.00,4.A.2.b.6_LV,LV,3.85
46442,39-9011.00,4.A.3.a.1_IM,IM,3.2800000000000002
46443,39-9011.00,4.A.3.a.1_LV,LV,3.19
46444,39-9011.00,4.A.3.a.2_IM,IM,2.6
46445,39-9011.00,4.A.3.a.2_LV,LV,2.85
46446,39-9011.00,4.A.3.a.3_IM,IM,1.78
46447,39-9011.00,4.A.3.a.3_LV,LV,1.38
46448,39-9011.00,4.A.3.a.4_IM,IM,1.53
46449,39-9011.00,4.A.3.a.4_LV,LV,0.76
46450,39-9011.00,4.A.3.b.1_IM,IM,1.81
46451,39-9011.00,4.A.3.b.1_LV,LV,0.97
46452,39-9011.00,4.A.3.b.2_IM,IM,1.4100000000000001
46453,39-9011.00,4.A.3.b.2_LV,LV,0.29
46454,39-9011.00,4.A.3.b.4_IM,IM,1.4100000000000001
46455,39-9011.00,4.A.3.b.4_LV,LV,0.34
46456,39-9011.00,4.A.3.b.5_IM,IM,1.26
46457,39-9011.00,4.A.3.b.5_LV,LV,0.23
46458,39-9011.00,4.A.3.b.6_IM,IM,3.17
